x,y,z
-7.2637665767,-5.3405559327,28.0440073457
-7.0784410094,-5.2971292293,27.6821913952
-6.9078607358,-5.2791504878,27.3184468746
-6.7529781270,-5.2852524894,26.9553916513
-6.6145254513,-5.3140881820,26.5954069806
-6.4930396133,-5.3643673771,26.2406660991
-6.3888874719,-5.4348824303,25.8931641921
-6.3022907261,-5.5245241336,25.5547483186
-6.2333495146,-5.6322890787,25.2271462285
-6.1820641022,-5.7572797279,24.9119933817
-6.1483542174,-5.8986983199,24.6108577583
-6.1320756971,-6.0558356063,24.3252621689
-6.1330342708,-6.2280552305,24.0567039344
-6.1509963548,-6.4147744248,23.8066718127
-6.1856968325,-6.6154415286,23.5766600676
-6.2368438108,-6.8295107307,23.3681795150
-6.3041204040,-7.0564143142,23.1827653264
-6.3871835919,-7.2955326625,23.0219812514
-6.4856602334,-7.5461622216,22.8874198303
-6.5991403244,-7.8074817078,22.7806980375
-6.7271676053,-8.0785168655,22.7034476777
-6.8692276638,-8.3581043037,22.6572997736
-7.0247337040,-8.6448550737,22.6438620701
-7.1930102360,-8.9371189932,22.6646888015
-7.3732750058,-9.2329510088,22.7212418401
-7.5646196113,-9.5300813209,22.8148425431
-7.7659893892,-9.8258914154,22.9466138043
-7.9761633192,-10.1173985928,23.1174122637
-8.1937349041,-10.4012520125,23.3277512122
-8.4170951827,-10.6737435857,23.5777154939
-8.6444192539,-10.9308372010,23.8668707380
-8.8736578900,-11.1682196562,24.1941704177
-9.1025359647,-11.3813761879,24.5578655345
-9.3285594921,-11.5656925418,24.9554230622
-9.5490330183,-11.7165840459,25.3834604680
-9.7610888937,-11.8296501043,25.8377044789
-9.9617295348,-11.9008499902,26.3129825332
-10.1478831517,-11.9266929239,26.8032548039
-10.3164725619,-11.9044324768,27.3016931134
-10.4644956621,-11.8322527013,27.8008103529
-10.5891149760,-11.7094315419,28.2926402492
-10.6877525207,-11.5364664858,28.7689627212
-10.7581852025,-11.3151484472,29.2215651093
-10.7986351949,-11.0485727397,29.6425248826
-10.8078494282,-10.7410806043,30.0244957329
-10.7851625431,-10.3981307026,30.3609770033
-10.7305384522,-10.0261065455,30.6465465981
-10.6445869950,-9.6320721672,30.8770400515
-10.5285539436,-9.2234934398,31.0496631405
-10.3842846011,-8.8079456177,31.1630316085
-10.2141632335,-8.3928284218,31.2171384060
-10.0210323237,-7.9851082932,31.2132553745
-9.8080969522,-7.5911036227,31.1537815757
-9.5788203746,-7.2163235941,31.0420539642
-9.3368170074,-6.8653654651,30.8821374444
-9.0857486472,-6.5418696113,30.6786107744
-8.8292288764,-6.2485270084,30.4363625157
-8.5707394799,-5.9871305271,30.1604079978
-8.3135613944,-5.7586595545,29.8557345150
-8.0607214474,-5.5633869610,29.5271783688
-7.8149550025,-5.4009980373,29.1793342153
-7.5786836858,-5.2707124196,28.8164947416
-7.3540066810,-5.1714018187,28.4426170579
-7.1427036340,-5.1016983143,28.0613112921
-6.9462469854,-5.0600898129,27.6758465994
-6.7658215147,-5.0450008706,27.2891699967
-6.6023489832,-5.0548583422,26.9039339222
-6.4565159552,-5.0881422973,26.5225290734
-6.3288031504,-5.1434232376,26.1471198112
-6.2195149398,-5.2193870642,25.7796800649
-6.1288078689,-5.3148493552,25.4220282740
-6.0567173921,-5.4287605586,25.0758604407
-6.0031821661,-5.5602035734,24.7427806843
-5.9680654850,-5.7083850373,24.4243289972
-5.9511735986,-5.8726214158,24.1220061014
-5.9522707370,-6.0523208046,23.8372953447
-5.9710908041,-6.2469611105,23.5716816686
-6.0073457228,-6.4560651320,23.3266676062
-6.0607304796,-6.6791728664,23.1037862370
-6.1309249321,-6.9158112789,22.9046109094
-6.2175924463,-7.1654616748,22.7307614227
-6.3203754509,-7.4275247798,22.5839062263
-6.4388879856,-7.7012836826,22.4657600320
-6.5727053329,-7.9858648251,22.3780760860
-6.7213508514,-8.2801974442,22.3226322093
-6.8842801403,-8.5829720056,22.3012095638
-7.0608627525,-8.8925985676,22.3155630626
-7.2503617201,-9.2071663007,22.3673822576
-7.4519113108,-9.5244059421,22.4582416972
-7.6644935532,-9.8416574229,22.5895398547
-7.8869142784,-10.1558455249,22.7624262066
-8.1177796544,-10.4634669766,22.9777165551
-8.3554744296,-10.7605929010,23.2357975607
-8.5981433960,-11.0428908768,23.5365225768
-8.8436778424,-11.3056709559,23.8791022142
-9.0897089973,-11.5439596458,24.2619946816
-9.3336106223,-11.7526050024,24.6828026347
-9.5725129380,-11.9264144579,25.1381849137
-9.8033299090,-12.0603247532,25.6237928903
-10.0228015255,-12.1496003841,26.1342418860
-10.2275520521,-12.1900534461,26.6631279344
-10.4141642627,-12.1782739640,27.2030987396
-10.5792684648,-12.1118561988,27.7459848207
-10.7196436988,-11.9896035960,28.2829924971
-10.8323270200,-11.8116936528,28.8049548079
-10.9147253915,-11.5797845769,29.3026301954
-10.9647236324,-11.2970485511,29.7670325762
-10.9807812786,-10.9681217437,30.1897712527
-10.9620113084,-10.5989684387,30.5633760044
-10.9082344858,-10.1966650023,30.8815822397
-10.8200046329,-9.7691176463,31.1395537890
-10.6986022564,-9.3247348622,31.3340264812
-10.5459964334,-8.8720798839,31.4633633504
-10.3647773686,-8.4195299038,31.5275210770
-10.1580642843,-7.9749668671,31.5279356925
-9.9293950206,-7.5455200101,31.4673425385
-9.6826047188,-7.1373736641,31.3495500349
-9.4217011935,-6.7556464661,31.1791886368
-9.1507441145,-6.4043410079,30.9614555726
-8.8737340380,-6.0863570595,30.7018730109
-8.5945159040,-5.8035573481,30.4060730819
-8.3166999820,-5.5568726421,30.0796183335
-8.0436016863,-5.3464324084,29.7278616103
-7.7782002671,-5.1717082696,29.3558453727
-7.5231152515,-5.0316593711,28.9682375045
-7.2805987009,-4.9248711544,28.5692987277
-7.0525408375,-4.8496815208,28.1628757680
-6.8404863750,-4.8042906770,27.7524142323
-6.6456588778,-4.7868529010,27.3409855268
-6.4689906515,-4.7955500107,26.9313228931
-6.3111559194,-4.8286473581,26.5258625044
-6.1726053955,-4.8845339357,26.1267865215
-6.0536006771,-4.9617484760,25.7360658223
-5.9542472705,-5.0589936121,25.3555009138
-5.8745253163,-5.1751400632,24.9867600712
-5.8143173728,-5.3092226586,24.6314142126
-5.7734328645,-5.4604297543,24.2909683692
-5.7516289126,-5.6280873444,23.9668897353
-5.7486274700,-5.8116388662,23.6606324512
-5.7641287175,-6.0106214671,23.3736592438
-5.7978207833,-6.2246392343,23.1074600524
-5.8493858552,-6.4533337212,22.8635676554
-5.9185027799,-6.6963519225,22.6435702149
-6.0048462503,-6.9533117395,22.4491205028
-6.1080826593,-7.2237649334,22.2819414033
-6.2278626989,-7.5071575146,22.1438271059
-6.3638107749,-7.8027876221,22.0366392110
-6.5155112993,-8.1097610215,21.9622967612
-6.6824919550,-8.4269445988,21.9227590509
-6.8642040537,-8.7529184966,21.9199998681
-7.0600001823,-9.0859279549,21.9559717632
-7.2691094441,-9.4238364197,22.0325588549
-7.4906107335,-9.7640820807,22.1515168420
-7.7234047060,-10.1036407144,22.3143991054
-7.9661853172,-10.4389984244,22.5224683112
-8.2174121364,-10.7661386453,22.7765937215
-8.4752849447,-11.0805483942,23.0771354858
-8.7377224938,-11.3772491891,23.4238187120
-9.0023476447,-11.6508580908,23.8156019077
-9.2664813909,-11.8956838122,24.2505464762
-9.5271484474,-12.1058615709,24.7256961658
-9.7810970880,-12.2755281951,25.2369774511
-10.0248356544,-12.3990358581,25.7791334145
-10.2546875875,-12.4711987601,26.3457043995
-10.4668658902,-12.4875623492,26.9290680370
-10.6575666110,-12.4446797625,27.5205488418
-10.8230793060,-12.3403757539,28.1106032123
-10.9599105859,-12.1739752846,28.6890794286
-11.0649149832,-11.9464730742,29.2455445250
-11.1354257553,-11.6606224426,29.7696617226
-11.1693770956,-11.3209269737,30.2515944846
-11.1654088453,-10.9335267404,30.6824076211
-11.1229453522,-10.5059810840,31.0544335231
-11.0422416316,-10.0469609519,31.3615730808
-10.9243923750,-9.5658737076,31.5995065518
-10.7713023346,-9.0724506732,31.7657985905
-10.5856198325,-8.5763310768,31.8598927361
-10.3706381689,-8.0866751547,31.8830019567
-10.1301721578,-7.6118342143,31.8379117077
-9.8684186098,-7.1590974893,31.7287189739
-9.5898101717,-6.7345261240,31.5605341662
-9.2988715618,-6.3428751661,31.3391725315
-9.0000860570,-5.9875963143,31.0708584990
-8.6977783334,-5.6709082640,30.7619610640
-8.3960177646,-5.3939181383,30.4187721208
-8.0985442376,-5.1567765646,30.0473334860
-7.8087167450,-4.9588499854,29.6533130889
-7.5294835201,-4.7988961837,29.2419267557
-7.2633714176,-4.6752320746,28.8178994137
-7.0124915744,-4.5858860709,28.3854582192
-6.7785580854,-4.5287303439,27.9483498644
-6.5629164196,-4.5015908336,27.5098748259
-6.3665785101,-4.5023348418,27.0729322942
-6.1902618078,-4.5289374046,26.6400707308
-6.0344299744,-4.5795285091,26.2135401724
-5.8993333871,-4.6524236700,25.7953435953
-5.7850479947,-4.7461404907,25.3872855427
-5.6915114631,-4.8594037257,24.9910169857
-5.6185559218,-4.9911411268,24.6080760024
-5.5659368209,-5.1404720239,24.2399241911
-5.5333576703,-5.3066902401,23.8879789924
-5.5204905782,-5.4892425760,23.5536422476
-5.5269926136,-5.6877037781,23.2383253122
-5.5525180802,-5.9017486004,22.9434710279
-5.5967268413,-6.1311213040,22.6705727657
-5.6592888334,-6.3756027385,22.4211906107
-5.7398848969,-6.6349749775,22.1969646081
-5.8382040398,-6.9089833519,21.9996248028
-5.9539372165,-7.1972956908,21.8309975913
-6.0867676736,-7.4994585550,21.6930076798
-6.2363578983,-7.8148503178,21.5876747063
-6.4023331952,-8.1426311333,21.5171033287
-6.5842619144,-8.4816900078,21.4834653364
-6.7816324210,-8.8305896472,21.4889721405
-6.9938269250,-9.1875101149,21.5358357872
-7.2200924694,-9.5501930850,21.6262166277
-7.4595094777,-9.9158890985,21.7621557483
-7.7109585735,-10.2813112383,21.9454906511
-7.9730866147,-10.6425995030,22.1777530917
-8.2442733057,-10.9953012226,22.4600490313
-8.5226001487,-11.3343737214,22.7929218949
-8.8058239505,-11.6542160846,23.1762022050
-9.0913575701,-11.9487370747,23.6088489653
-9.3762609772,-12.2114657125,24.0887908476
-9.6572459604,-12.4357095465,24.6127781555
-9.9306978650,-12.6147629466,25.1762593207
-10.1927174546,-12.7421637481,25.7732978883
-10.4391852943,-12.8119913054,26.3965469692
-10.6658498669,-12.8191928261,27.0372973600
-10.8684389614,-12.7599183676,27.6856124211
-11.0427917474,-12.6318390445,28.3305570059
-11.1850065684,-12.4344190413,28.9605193993
-11.2915970941,-12.1691110895,29.5636150422
-11.3596473772,-11.8394481136,30.1281498739
-11.3869550177,-11.4510111760,30.6431114308
-11.3721512640,-11.0112651710,31.0986488652
-11.3147878123,-10.5292675973,31.4865008724
-11.2153822365,-10.0152701780,31.8003336316
-11.0754172637,-9.4802455725,32.0359595645
-10.8972930811,-8.9353798587,32.1914205096
-10.6842359941,-8.3915743341,32.2669338953
-10.4401704820,-7.8589971364,32.2647150891
-10.1695645207,-7.3467170343,32.1887009827
-9.8772596428,-6.8624401896,32.0442073994
-9.5682974732,-6.4123579000,31.8375554035
-9.2477535370,-6.0011013935,31.5756994098
-8.9205872448,-5.6317902529,31.2658842097
-8.5915145136,-5.3061548988,30.9153501965
-8.2649068531,-5.0247108486,30.5310977308
-7.9447182434,-4.7869627944,30.1197139148
-7.6344390352,-4.5916190438,29.6872589781
-7.3370744974,-4.4368007230,29.2392052429
-7.0551445850,-4.3202344190,28.7804193126
-6.7907009557,-4.2394211054,28.3151773690
-6.5453571401,-4.1917777678,27.8472038897
-6.3203279526,-4.1747509591,27.3797252710
-6.1164746501,-4.1859035464,26.9155314136
-5.9343528497,-4.2229771589,26.4570399645
-5.7742607753,-4.2839335611,26.0063594439
-5.6362859760,-4.3669783655,25.5653488399
-5.5203491411,-4.4705704145,25.1356722917
-5.4262440503,-4.5934198474,24.7188482660
-5.3536731190,-4.7344774509,24.3162932250
-5.3022782004,-4.8929174368,23.9293600988
-5.2716665766,-5.0681153218,23.5593720768
-5.2614321810,-5.2596221544,23.2076523026
-5.2711722108,-5.4671359359,22.8755500361
-5.3004993247,-5.6904707484,22.5644637521
-5.3490496408,-5.9295238077,22.2758615190
-5.4164867365,-6.1842404225,22.0112988355
-5.5025018248,-6.4545766488,21.7724339070
-5.6068102371,-6.7404593033,21.5610401281
-5.7291442878,-7.0417429139,21.3790152956
-5.8692425552,-7.3581631505,21.2283868133
-6.0268355678,-7.6892863664,21.1113118628
-6.2016278471,-8.0344549734,21.0300712011
-6.3932762602,-8.3927286459,20.9870549429
-6.6013646479,-8.7628216965,20.9847383484
-6.8253747527,-9.1430374848,21.0256453948
-7.0646535899,-9.5312013974,21.1122976516
-7.3183775683,-9.9245948209,21.2471459816
-7.5855139279,-10.3198935606,21.4324826250
-7.8647803812,-10.7131154006,21.6703317818
-8.1546042945,-11.0995828128,21.9623175578
-8.4530832176,-11.4739081269,22.3095095762
-8.7579491899,-11.8300096143,22.7122485706
-9.0665398361,-12.1611676177,23.1699569094
-9.3757798601,-12.4601297922,23.6809423535
-9.6821770175,-12.7192733304,24.2422071229
-9.9818368912,-12.9308293690,24.8492782532
-10.2705006761,-13.0871703403,25.4960786916
-10.5436095665,-13.1811547779,26.1748608739
-10.7963981044,-13.2065162511,26.8762247384
-11.0240169303,-13.1582744035,27.5892393955
-11.2216828459,-13.0331377148,28.3016814343
-11.3848510401,-12.8298610405,29.0003928283
-11.5094011611,-12.5495181805,29.6717484538
-11.5918259604,-12.1956519491,30.3022085767
-11.6294091180,-11.7742725372,30.8789178632
-11.6203779603,-11.2936889461,31.3903018626
-11.5640175745,-10.7641764237,31.8266073407
-11.4607353139,-10.1975023823,32.1803355897
-11.3120687645,-9.6063508222,32.4465283488
-11.1206353555,-9.0036975441,32.6228826589
-10.8900272356,-8.4021931917,32.7096910293
-10.6246600203,-7.8136076564,32.7096231783
-10.3295878179,-7.2483786519,32.6273819073
-10.0102991086,-6.7152917162,32.4692759420
-9.6725084248,-6.2213016009,32.2427558442
-9.3219575094,-5.7714889885,31.9559558632
-8.9642371108,-5.3691339577,31.6172764703
-8.6046373258,-5.0158798048,31.2350315171
-8.2480309557,-4.7119578043,30.8171726583
-7.8987911394,-4.4564444989,30.3710935930
-7.5607418699,-4.2475270095,29.9035088868
-7.2371380603,-4.0827572734,29.4203970266
-6.9306706066,-3.9592819691,28.9269948000
-6.6434913384,-3.8740403378,28.4278296022
-6.3772527196,-3.8239266323,27.9267772589
-6.1331575152,-3.8059173471,27.4271348140
-5.9120142305,-3.8171656979,26.9316999462
-5.7142948228,-3.8550671975,26.4428508982
-5.5401919657,-3.9173007840,25.9626228503
-5.3896737491,-4.0018500077,25.4927782242
-5.2625344178,-4.1070085162,25.0348697886
-5.1584401982,-4.2313735589,24.5902962954
-5.0769696807,-4.3738306491,24.1603509554
-5.0176485895,-4.5335318913,23.7462635073
-4.9799789504,-4.7098699081,23.3492367151
-4.9634628452,-4.9024487546,22.9704782192
-4.9676210333,-5.1110527389,22.6112285863
-4.9920067544,-5.3356136669,22.2727862838
-5.0362150329,-5.5761766846,21.9565301451
-5.0998877751,-5.8328646147,21.6639397003
-5.1827149017,-6.1058404528,21.3966135365
-5.2844316947,-6.3952675135,21.1562856212
-5.4048124646,-6.7012665851,20.9448392638
-5.5436605710,-7.0238693891,20.7643181107
-5.7007947554,-7.3629676200,20.6169332551
-5.8760316805,-7.7182568883,20.5050651898
-6.0691645376,-8.0891751026,20.4312589575
-6.2799375336,-8.4748350122,20.3982104195
-6.5080161262,-8.8739511850,20.4087411872
-6.7529528846,-9.2847621688,20.4657592894
-7.0141490460,-9.7049495979,20.5722024321
-7.2908119627,-10.1315569081,20.7309603771
-7.5819090376,-10.5609118907,20.9447732276
-7.8861190524,-10.9885587289,21.2161026362
-8.2017824404,-11.4092071139,21.5469741817
-8.5268526343,-11.8167077556,21.9387906152
-8.8588514315,-12.2040653050,22.3921184134
-9.1948321355,-12.5635007837,22.9064534712
-9.5313550373,-12.8865757521,23.4799762239
-9.8644804811,-13.1643890420,24.1093116576
-10.1897851394,-13.3878534312,24.7893150566
-10.5024070260,-13.5480537191,25.5129092204
-10.7971239902,-13.6366790902,26.2710021349
-11.0684688020,-13.6465118942,27.0525144031
-11.3108813728,-13.5719429280,27.8445419167
-11.5188951628,-13.4094717756,28.6326702289
-11.6873507477,-13.1581421653,29.4014429625
-11.8116251824,-12.8198590614,30.1349681255
-11.8878619775,-12.3995386399,30.8176260109
-11.9131838594,-11.9050553139,31.4348237457
-11.8858697190,-11.3469708914,31.9737285061
-11.8054787502,-10.7380569679,32.4239075269
-11.6729087541,-10.0926484149,32.7778100433
-11.4903815686,-9.4258882111,33.0310439382
-11.2613557231,-8.7529374228,33.1824251955
-10.9903736310,-8.0882262464,33.2338065865
-10.6828567920,-7.4448126472,33.1897180142
-10.3448666889,-6.8338967043,33.0568700512
-9.9828508535,-6.2645154603,32.8435817434
-9.6033929288,-5.7434195286,32.5591933486
-9.2129828771,-5.2751128816,32.2135160275
-8.8178194717,-4.8620236336,31.8163565971
-8.4236526120,-4.5047669999,31.3771396458
-8.0356685323,-4.2024612939,30.9046344346
-7.6584171398,-3.9530622175,30.4067820668
-7.2957778147,-3.7536878231,29.8906102339
-6.9509581194,-3.6009146851,29.3622184669
-6.6265189194,-3.4910335650,28.8268156121
-6.3244192536,-3.4202594029,28.2887923523
-6.0460746842,-3.3848954403,27.7518140732
-5.7924236113,-3.3814546486,27.2189224755
-5.5639969723,-3.4067436236,26.6926374916
-5.3609877227,-3.4579149608,26.1750538807
-5.1833173980,-3.5324942435,25.6679292060
-5.0306979376,-3.6283873421,25.1727617289
-4.9026875523,-3.7438730342,24.6908579614
-4.7987400495,-3.8775851269,24.2233904895
-4.7182473854,-4.0284874367,23.7714471565
-4.6605755535,-4.1958441855,23.3360729026
-4.6250940947,-4.3791876833,22.9183056086
-4.6111996453,-4.5782845506,22.5192072138
-4.6183339914,-4.7931012266,22.1398912296
-4.6459971032,-5.0237690832,21.7815475823
-4.6937555891,-5.2705491105,21.4454655070
-4.7612469524,-5.5337958509,21.1330549976
-4.8481799524,-5.8139200222,20.8458670815
-4.9543312813,-6.1113490771,20.5856129481
-5.0795386679,-6.4264847996,20.3541816910
-5.2236904196,-6.7596569278,20.1536561310
-5.3867113094,-7.1110717415,19.9863258512
-5.5685446264,-7.4807545439,19.8546961898
-5.7691301314,-7.8684851007,19.7614914916
-5.9883775820,-8.2737252252,19.7096504174
-6.2261355053,-8.6955381855,19.7023105702
-6.4821548589,-9.1325000098,19.7427790790
-6.7560473818,-9.5826037916,19.8344852871
-7.0472385107,-10.0431590065,19.9809110927
-7.3549151324,-10.5106896030,20.1854943617
-7.6779687266,-10.9808362822,20.4515006860
-8.0149351658,-11.4482708679,20.7818595949
-8.3639330583,-11.9066330299,21.1789624312
-8.7226035482,-12.3485023556,21.6444217840
-9.0880555031,-12.7654210177,22.1787958347
-9.4568211952,-13.1479838081,22.7812861748
-9.8248287115,-13.4860122780,23.4494240926
-10.1873982272,-13.7688273507,24.1787677792
-10.5392697265,-13.9856292362,24.9626405885
-10.8746694610,-14.1259842024,25.7919471027
-11.1874210858,-14.1804046140,26.6551075332
-11.4711047958,-14.1409925510,27.5381498795
-11.7192638094,-14.0021000060,28.4249914945
-11.9256523599,-13.7609433017,29.2979260968
-12.0845134404,-13.4180996645,30.1383092598
-12.1908687281,-12.9778137988,30.9274074558
-12.2407983913,-12.4480543976,31.6473471551
-12.2316859939,-11.8402852629,32.2820772442
-12.1624043259,-11.1689503283,32.8182460262
-12.0334220916,-10.4507106290,33.2458974926
-11.8468186822,-9.7035065575,33.5589113871
-11.6062037453,-8.9455430880,33.7551448030
-11.3165484083,-8.1943038696,33.8362732009
-10.9839441254,-7.4656908345,33.8073676772
-10.6153117308,-6.7733620552,33.6762755083
-10.2180865200,-6.1283079501,33.4528874995
-9.7999048657,-5.5386717450,33.1483772192
-9.3683145344,-5.0097907429,32.7744859394
-8.9305254615,-4.5444145808,32.3429074945
-8.4932114139,-4.1430467046,31.8648044655
-8.0623667695,-3.8043548065,31.3504656221
-7.6432173535,-3.5256024463,30.8090974461
-7.2401803006,-3.3030646001,30.2487311101
-6.8568654281,-3.1324015930,29.6762205116
-6.4961094227,-3.0089769061,29.0973057626
-6.1600340487,-2.9281133521,28.5167185945
-5.8501202413,-2.8852887658,27.9383100353
-5.5672910534,-2.8762766377,27.3651853102
-5.3119977344,-2.8972394313,26.7998354018
-5.0843045557,-2.9447831546,26.2442586318
-4.8839692335,-3.0159815482,25.7000687311
-4.7105168172,-3.1083774782,25.1685881405
-4.5633058727,-3.2199679925,24.6509269210
-4.4415863506,-3.3491783396,24.1480485046
-4.3445491232,-3.4948290745,23.6608241163
-4.2713674700,-3.6560993608,23.1900778157
-4.2212310313,-3.8324886787,22.7366241008
-4.1933728716,-4.0237784073,22.3012998484
-4.1870903427,-4.2299941389,21.8849921430
-4.2017604273,-4.4513690925,21.4886632940
-4.2368501929,-4.6883085933,21.1133740869
-4.2919229104,-4.9413552651,20.7603060691
-4.3666402881,-5.2111543180,20.4307834320
-4.4607611603,-5.4984180908,20.1262948230
-4.5741368509,-5.8038888194,19.8485151805
-4.7067033007,-6.1282984398,19.5993274306
-4.8584699224,-6.4723240984,19.3808435966
-5.0295050179,-6.8365379401,19.1954245306
-5.2199174651,-7.2213496685,19.0456970764
-5.4298342746,-7.6269404040,18.9345669745
-5.6593735098,-8.0531864470,18.8652252434
-5.9086119886,-8.4995718091,18.8411450824
-6.1775471714,-8.9650888489,18.8660655565
-6.4660526315,-9.4481270741,18.9439574946
-6.7738266641,-9.9463512910,19.0789661505
-7.1003337660,-10.4565718830,19.2753244700
-7.4447391621,-10.9746121096,19.5372302492
-7.8058370673,-11.4951800708,19.8686805178
-8.1819742721,-12.0117563295,20.2732572629
-8.5709716159,-12.5165119001,20.7538605084
-8.9700473566,-13.0002752774,21.3123885008
-9.3757479421,-13.4525705630,21.9493701113
-9.7838934120,-13.8617508932,22.6635624558
-10.1895462782,-14.2152509966,23.4515365573
-10.5870139853,-14.4999785143,24.3072851772
-10.9698955583,-14.7028544091,25.2218983233
-11.3311823265,-14.8114974772,26.1833611202
-11.6634202128,-14.8150269373,27.1765326524
-11.9589367041,-14.7049319268,28.1833598743
-12.2101291987,-14.4759312955,29.1833648806
-12.4098033956,-14.1267266895,30.1544157826
-12.5515417009,-13.6605431344,31.0737530277
-12.6300737171,-13.0853596760,31.9191996227
-12.6416154720,-12.4137609649,32.6704439139
-12.5841427668,-11.6623870155,33.3102572794
-12.4575678609,-10.8510153724,33.8255046998
-12.2637976772,-10.0013660996,34.2078275808
-12.0066646071,-9.1357626865,34.4539227820
-11.6917356529,-8.2758012364,34.5654005752
-11.3260194225,-7.4411721173,34.5482643563
-10.9176009383,-6.6487457289,34.4121035012
-10.4752397611,-5.9119861262,34.1691187820
-10.0079670978,-5.2407044986,33.8331042303
-9.5247130467,-4.6411196552,33.4184932478
-9.0339874255,-4.1161617672,32.9395472390
-8.5436284966,-3.6659410799,32.4097305139
-8.0606249993,-3.2883034975,31.8412830220
-7.5910094058,-2.9794057114,31.2449774486
-7.1398148844,-2.7342589900,30.6300312561
-6.7110851804,-2.5472084936,30.0041369704
-6.3079253042,-2.4123310192,29.3735736192
-5.9325810804,-2.3237467292,28.7433663503
-5.5865367801,-2.2758492066,28.1174677128
-5.2706217799,-2.2634634525,27.4989411624
-4.9851191045,-2.2819438693,26.8901339063
-4.7298705657,-2.3272247035,26.2928316604
-4.5043748741,-2.3958345809,25.7083920472
-4.3078764783,-2.4848852473,25.1378562495
-4.1394439718,-2.5920428735,24.5820403725
-3.9980377395,-2.7154885153,24.0416090002
-3.8825670885,-2.8538727326,23.5171338368
-3.7919374918,-3.0062680050,23.0091403718
-3.7250888071,-3.1721214526,22.5181453055
-3.6810254426,-3.3512094764,22.0446871539
-3.6588394674,-3.5435952218,21.5893520886
-3.6577276269,-3.7495892271,21.1527967098
-3.6770031486,-3.9697131953,20.7357691189
-3.7161031125,-4.2046665014,20.3391293725
-3.7745920403,-4.4552947872,19.9638701430
-3.8521622208,-4.7225597812,19.6111382009
-3.9486311502,-5.0075092932,19.2822571305
-4.0639363205,-5.3112461604,18.9787515054
-4.1981274412,-5.6348947527,18.7023725458
-4.3513560349,-5.9795634759,18.4551250491
-4.5238621907,-6.3463015493,18.2392950997
-4.7159581121,-6.7360481582,18.0574777127
-4.9280079420,-7.1495719700,17.9126030924
-5.1604032020,-7.5873988955,17.8079596154
-5.4135330358,-8.0497260022,17.7472108989
-5.6877483496,-8.5363196369,17.7344034055
-5.9833188358,-9.0463962621,17.7739599544
-6.3003818813,-9.5784852039,17.8706532430
-6.6388824071,-10.1302738565,18.0295521518
-6.9985029560,-10.6984377277,18.2559322415
-7.3785836988,-11.2784604477,18.5551407034
-7.7780328044,-11.8644526361,18.9324055012
-8.1952285563,-12.4489831001,19.3925786618
-8.6279160702,-13.0229416154,19.9398057853
-9.0731033240,-13.5754586698,20.5771179831
-9.5269634365,-14.0939135772,21.3059496437
-9.9847527408,-14.5640669313,22.1255963647
-10.4407567860,-14.9703546156,23.0326418150
-10.8882786383,-15.2963762664,24.0203998500
-11.3196850900,-15.5255988507,25.0784367048
-11.7265258931,-15.6422739548,26.1922541788
-12.0997380716,-15.6325353640,27.3432231866
-12.4299411725,-15.4856038763,28.5088522773
-12.7078197939,-15.1949850905,29.6634524674
-12.9245774718,-14.7595124122,30.7792158299
-13.0724325725,-14.1840731090,31.8276636915
-13.1451146441,-13.4798698703,32.7813504954
-13.1383116694,-12.6641186533,33.6156466401
-13.0500175024,-11.7591613394,34.3103853945
-12.8807360146,-10.7910647475,34.8511594320
-12.6335137732,-9.7878647166,35.2300965183
-12.3137940291,-8.7776733263,35.4460240888
-11.9291073990,-7.7868838896,35.5040304068
-11.4886344204,-6.8386790196,35.4145221718
-11.0026883979,-5.9519817331,35.1919439407
-10.4821717302,-5.1409068374,34.8533517534
-9.9380553401,-4.4146902571,34.4170218915
-9.3809208672,-3.7780135855,33.9012353834
-8.8205917972,-3.2316078027,33.3233242884
-8.2658656550,-2.7730134033,32.6990112043
-7.7243470812,-2.3973878275,32.0420290441
-7.2023724173,-2.0982764450,31.3639787837
-6.7050107445,-1.8682922972,30.6743687413
-6.2361238579,-1.6996763153,29.9807771004
-5.7984677063,-1.5847307600,29.2890857263
-5.3938195341,-1.5161329368,28.6037438210
-5.0231175922,-1.4871445952,27.9280315609
-4.6866031947,-1.4917359621,27.2643045030
-4.3839577135,-1.5246436471,26.6142082525
-4.1144295678,-1.5813799632,25.9788593337
-3.8769482798,-1.6582085643,25.3589925589
-3.6702242246,-1.7520983878,24.7550778173
-3.4928338386,-1.8606651224,24.1674105272
-3.3432908289,-1.9821070008,23.5961804264
-3.2201044243,-2.1151397220,23.0415232418
-3.1218259814,-2.2589337310,22.5035593280
-3.0470853884,-2.4130558742,21.9824227820
-2.9946187114,-2.5774165419,21.4782839291
-2.9632884654,-2.7522227589,20.9913675075
-2.9520977818,-2.9379371990,20.5219683841
-2.9601995989,-3.1352427722,20.0704662294
-2.9869018565,-3.3450121849,19.6373402556
-3.0316695067,-3.5682817041,19.2231848783
-3.0941240057,-3.8062282171,18.8287269735
-3.1740407890,-4.0601485649,18.4548452690
-3.2713450842,-4.3314400106,18.1025922965
-3.3861062683,-4.6215805850,17.7732192409
-3.5185308297,-4.9321079040,17.4682039270
-3.6689538472,-5.2645948783,17.1892820671
-3.8378287460,-5.6206205303,16.9384817339
-4.0257149352,-6.0017338856,16.7181607978
-4.2332627546,-6.4094086225,16.5310467520
